count,judge,statute,judge_total,stat_totals
6435,HF_INDERLIED,2917.211,0,0
6436,HF_INDERLIED,2917.31,0,97
6437,HF_INDERLIED,2919.01,0,0
6438,HF_INDERLIED,2919.10,0,0
6439,HF_INDERLIED,2919.22,0,2274
6440,HF_INDERLIED,2919.21,0,1023
6441,HF_INDERLIED,2919.23,0,42
6442,HF_INDERLIED,2919.25,0,7190
6443,HF_INDERLIED,2919.27,0,423
6444,HF_INDERLIED,2921.02,0,43
6445,HF_INDERLIED,2921.03,0,66
6446,HF_INDERLIED,2921.04,0,672
6447,HF_INDERLIED,2921.11,0,8
6448,HF_INDERLIED,2921.12,0,1916
6449,HF_INDERLIED,2921.31,0,1161
6450,HF_INDERLIED,2921.32,0,192
6451,HF_INDERLIED,2921.33,0,2511
6452,HF_INDERLIED,2921.34,0,1760
6453,HF_INDERLIED,2921.36,0,514
6454,HF_INDERLIED,2921.38,0,263
6455,HF_INDERLIED,2921.41,1,31
6456,HF_INDERLIED,2921.44,0,2
6457,HF_INDERLIED,2921.45,0,2
6458,HF_INDERLIED,2923.01,0,18
6459,HF_INDERLIED,2923.02,0,2
6460,HF_INDERLIED,2923.12,0,4548
6461,HF_INDERLIED,2923.13,0,4605
6462,HF_INDERLIED,2923.15,0,170
6463,HF_INDERLIED,2923.20,0,150
6464,HF_INDERLIED,2923.24,0,8509
6465,HF_INDERLIED,2923.32,0,14
6466,HF_INDERLIED,2923.42,0,53
6467,HF_INDERLIED,2925.03,0,8016
6468,HF_INDERLIED,2925.04,0,158
6469,HF_INDERLIED,2925.06,0,0
6470,HF_INDERLIED,2925.11,0,14050
6471,HF_INDERLIED,2925.23,0,263
6472,HF_INDERLIED,2927.01,0,29
6473,HF_INDERLIED,2927.03,0,0
6474,HF_INDERLIED,2927.12,0,29
6475,HF_INDERLIED,2950.06,0,755
6476,HF_INDERLIED,2963.24,0,2
6477,MP_SHAUGHNESSY,2903.02,8,812
6478,MP_SHAUGHNESSY,2903.03,0,45
6479,MP_SHAUGHNESSY,2903.04,1,183
6480,MP_SHAUGHNESSY,2903.041,0,17
6481,MP_SHAUGHNESSY,2903.05,0,5
6482,MP_SHAUGHNESSY,2903.06,0,99
6483,MP_SHAUGHNESSY,2903.08,2,367
6484,MP_SHAUGHNESSY,2903.09,0,0
6485,MP_SHAUGHNESSY,2903.11,77,6639
6486,MP_SHAUGHNESSY,2903.13,41,3694
6487,MP_SHAUGHNESSY,2903.21,29,2701
6488,MP_SHAUGHNESSY,2905.01,43,4582
6489,MP_SHAUGHNESSY,2905.02,25,1706
6490,MP_SHAUGHNESSY,2950.05,17,944
6491,MP_SHAUGHNESSY,2907.02,19,1561
6492,MP_SHAUGHNESSY,2907.03,7,425
6493,MP_SHAUGHNESSY,2907.04,5,430
6494,MP_SHAUGHNESSY,2907.05,13,1253
6495,MP_SHAUGHNESSY,2907.06,0,91
6496,MP_SHAUGHNESSY,2907.07,1,187
6497,MP_SHAUGHNESSY,2907.08,0,17
6498,MP_SHAUGHNESSY,2907.09,1,51
6499,MP_SHAUGHNESSY,2907.19,0,1
6500,MP_SHAUGHNESSY,2907.21,0,38
6501,MP_SHAUGHNESSY,2907.22,0,57
6502,MP_SHAUGHNESSY,2907.31,0,164
6503,MP_SHAUGHNESSY,2907.311,0,1
6504,MP_SHAUGHNESSY,2907.32,0,304
6505,MP_SHAUGHNESSY,2907.321,0,7
6506,MP_SHAUGHNESSY,2907.322,0,249
6507,MP_SHAUGHNESSY,2907.323,0,217
6508,MP_SHAUGHNESSY,2909.02,2,196
6509,MP_SHAUGHNESSY,2909.03,2,135
6510,MP_SHAUGHNESSY,2909.04,12,1082
6511,MP_SHAUGHNESSY,2909.05,16,1585
6512,MP_SHAUGHNESSY,2909.06,32,2885
6513,MP_SHAUGHNESSY,2909.09,0,4
6514,MP_SHAUGHNESSY,2909.22,0,0
6515,MP_SHAUGHNESSY,2909.23,0,6
6516,MP_SHAUGHNESSY,2909.24,0,1
6517,MP_SHAUGHNESSY,2909.26,0,0
6518,MP_SHAUGHNESSY,2909.27,0,1
6519,MP_SHAUGHNESSY,2913.02,97,11775
6520,MP_SHAUGHNESSY,2913.03,9,759
6521,MP_SHAUGHNESSY,2911.01,23,1999
6522,MP_SHAUGHNESSY,2911.02,43,2966
6523,MP_SHAUGHNESSY,2911.11,13,1355
6524,MP_SHAUGHNESSY,2911.12,43,4536
6525,MP_SHAUGHNESSY,2911.13,14,1953
6526,MP_SHAUGHNESSY,2913.07,0,0
6527,MP_SHAUGHNESSY,2913.04,0,107
6528,MP_SHAUGHNESSY,2903.11,77,6639
6529,MP_SHAUGHNESSY,2903.12,22,1765
6530,MP_SHAUGHNESSY,2911.21,3,459
6531,MP_SHAUGHNESSY,2913.05,3,318
6532,MP_SHAUGHNESSY,2903.13,41,3694
6533,MP_SHAUGHNESSY,2903.21,29,2701
6534,MP_SHAUGHNESSY,2903.211,3,759
6535,MP_SHAUGHNESSY,2903.31,0,0
6536,MP_SHAUGHNESSY,2903.32,0,0
6537,MP_SHAUGHNESSY,4511.19,0,0
6538,MP_SHAUGHNESSY,2905.11,0,35
6539,MP_SHAUGHNESSY,2905.32,0,10
6540,MP_SHAUGHNESSY,2907.09,1,51
6541,MP_SHAUGHNESSY,2909.02,2,196
6542,MP_SHAUGHNESSY,2919.21,0,1023
6543,MP_SHAUGHNESSY,2913.11,2,334
6544,MP_SHAUGHNESSY,2913.21,7,837
6545,MP_SHAUGHNESSY,2913.30,0,0
6546,MP_SHAUGHNESSY,2913.31,9,1804
6547,MP_SHAUGHNESSY,2913.40,0,4
6548,MP_SHAUGHNESSY,2913.401,0,1
6549,MP_SHAUGHNESSY,2913.42,13,1020
6550,MP_SHAUGHNESSY,2913.421,0,0
6551,MP_SHAUGHNESSY,2913.44,0,2
6552,MP_SHAUGHNESSY,2913.46,1,323
6553,MP_SHAUGHNESSY,2913.47,0,34
6554,MP_SHAUGHNESSY,2913.48,0,39
6555,MP_SHAUGHNESSY,2913.49,6,908
6556,MP_SHAUGHNESSY,2913.51,36,3905
6557,MP_SHAUGHNESSY,2915.02,0,25
6558,MP_SHAUGHNESSY,2917.01,0,24
6559,MP_SHAUGHNESSY,2917.02,0,55
6560,MP_SHAUGHNESSY,2917.11,1,150
6561,MP_SHAUGHNESSY,2917.21,8,504
6562,MP_SHAUGHNESSY,2917.211,0,0
6563,MP_SHAUGHNESSY,2917.31,0,97
6564,MP_SHAUGHNESSY,2919.01,0,0
6565,MP_SHAUGHNESSY,2919.10,0,0
6566,MP_SHAUGHNESSY,2919.22,24,2274
6567,MP_SHAUGHNESSY,2919.21,0,1023
6568,MP_SHAUGHNESSY,2919.23,3,42
6569,MP_SHAUGHNESSY,2919.25,77,7190
6570,MP_SHAUGHNESSY,2919.27,5,423
6571,MP_SHAUGHNESSY,2921.02,0,43
6572,MP_SHAUGHNESSY,2921.03,0,66
6573,MP_SHAUGHNESSY,2921.04,6,672
6574,MP_SHAUGHNESSY,2921.11,0,8
6575,MP_SHAUGHNESSY,2921.12,19,1916
6576,MP_SHAUGHNESSY,2921.31,18,1161
6577,MP_SHAUGHNESSY,2921.32,2,192
6578,MP_SHAUGHNESSY,2921.33,22,2511
6579,MP_SHAUGHNESSY,2921.34,45,1760
6580,MP_SHAUGHNESSY,2921.36,7,514
6581,MP_SHAUGHNESSY,2921.38,4,263
6582,MP_SHAUGHNESSY,2921.41,0,31
6583,MP_SHAUGHNESSY,2921.44,0,2
6584,MP_SHAUGHNESSY,2921.45,0,2
6585,MP_SHAUGHNESSY,2923.01,0,18
6586,MP_SHAUGHNESSY,2923.02,0,2
6587,MP_SHAUGHNESSY,2923.12,63,4548
6588,MP_SHAUGHNESSY,2923.13,68,4605
6589,MP_SHAUGHNESSY,2923.15,3,170
6590,MP_SHAUGHNESSY,2923.20,1,150
6591,MP_SHAUGHNESSY,2923.24,44,8509
6592,MP_SHAUGHNESSY,2923.32,0,14
6593,MP_SHAUGHNESSY,2923.42,2,53
6594,MP_SHAUGHNESSY,2925.03,48,8016
6595,MP_SHAUGHNESSY,2925.04,0,158
6596,MP_SHAUGHNESSY,2925.06,0,0
6597,MP_SHAUGHNESSY,2925.11,124,14050
6598,MP_SHAUGHNESSY,2925.23,1,263
6599,MP_SHAUGHNESSY,2927.01,1,29
6600,MP_SHAUGHNESSY,2927.03,0,0
6601,MP_SHAUGHNESSY,2927.12,1,29
6602,MP_SHAUGHNESSY,2950.06,22,755
6603,MP_SHAUGHNESSY,2963.24,0,2
6604,MA_MCMONAGLE,2903.02,1,812
6605,MA_MCMONAGLE,2903.03,0,45
6606,MA_MCMONAGLE,2903.04,0,183
6607,MA_MCMONAGLE,2903.041,0,17
6608,MA_MCMONAGLE,2903.05,0,5
6609,MA_MCMONAGLE,2903.06,0,99
6610,MA_MCMONAGLE,2903.08,3,367
6611,MA_MCMONAGLE,2903.09,0,0
6612,MA_MCMONAGLE,2903.11,19,6639
6613,MA_MCMONAGLE,2903.13,8,3694
6614,MA_MCMONAGLE,2903.21,8,2701
6615,MA_MCMONAGLE,2905.01,11,4582
6616,MA_MCMONAGLE,2905.02,10,1706
6617,MA_MCMONAGLE,2950.05,0,944
6618,MA_MCMONAGLE,2907.02,5,1561
6619,MA_MCMONAGLE,2907.03,3,425
6620,MA_MCMONAGLE,2907.04,1,430
6621,MA_MCMONAGLE,2907.05,2,1253
6622,MA_MCMONAGLE,2907.06,0,91
6623,MA_MCMONAGLE,2907.07,0,187
6624,MA_MCMONAGLE,2907.08,0,17
6625,MA_MCMONAGLE,2907.09,0,51
6626,MA_MCMONAGLE,2907.19,0,1
6627,MA_MCMONAGLE,2907.21,0,38
6628,MA_MCMONAGLE,2907.22,0,57
6629,MA_MCMONAGLE,2907.31,0,164
6630,MA_MCMONAGLE,2907.311,0,1
6631,MA_MCMONAGLE,2907.32,1,304
6632,MA_MCMONAGLE,2907.321,0,7
6633,MA_MCMONAGLE,2907.322,1,249
6634,MA_MCMONAGLE,2907.323,0,217
6635,MA_MCMONAGLE,2909.02,1,196
6636,MA_MCMONAGLE,2909.03,1,135
6637,MA_MCMONAGLE,2909.04,4,1082
6638,MA_MCMONAGLE,2909.05,2,1585
6639,MA_MCMONAGLE,2909.06,13,2885
6640,MA_MCMONAGLE,2909.09,0,4
6641,MA_MCMONAGLE,2909.22,0,0
6642,MA_MCMONAGLE,2909.23,0,6
6643,MA_MCMONAGLE,2909.24,0,1
6644,MA_MCMONAGLE,2909.26,0,0
6645,MA_MCMONAGLE,2909.27,0,1
6646,MA_MCMONAGLE,2913.02,37,11775
6647,MA_MCMONAGLE,2913.03,2,759
6648,MA_MCMONAGLE,2911.01,10,1999
6649,MA_MCMONAGLE,2911.02,19,2966
6650,MA_MCMONAGLE,2911.11,7,1355
6651,MA_MCMONAGLE,2911.12,19,4536
6652,MA_MCMONAGLE,2911.13,2,1953
6653,MA_MCMONAGLE,2913.07,0,0
6654,MA_MCMONAGLE,2913.04,1,107
6655,MA_MCMONAGLE,2903.11,19,6639
6656,MA_MCMONAGLE,2903.12,7,1765
6657,MA_MCMONAGLE,2911.21,0,459
6658,MA_MCMONAGLE,2913.05,1,318
6659,MA_MCMONAGLE,2903.13,8,3694
6660,MA_MCMONAGLE,2903.21,8,2701
6661,MA_MCMONAGLE,2903.211,3,759
6662,MA_MCMONAGLE,2903.31,0,0
6663,MA_MCMONAGLE,2903.32,0,0
6664,MA_MCMONAGLE,4511.19,0,0
6665,MA_MCMONAGLE,2905.11,0,35
6666,MA_MCMONAGLE,2905.32,0,10
6667,MA_MCMONAGLE,2907.09,0,51
6668,MA_MCMONAGLE,2909.02,1,196
6669,MA_MCMONAGLE,2919.21,2,1023
6670,MA_MCMONAGLE,2913.11,1,334
6671,MA_MCMONAGLE,2913.21,4,837
6672,MA_MCMONAGLE,2913.30,0,0
6673,MA_MCMONAGLE,2913.31,6,1804
6674,MA_MCMONAGLE,2913.40,0,4
6675,MA_MCMONAGLE,2913.401,0,1
6676,MA_MCMONAGLE,2913.42,2,1020
6677,MA_MCMONAGLE,2913.421,0,0
6678,MA_MCMONAGLE,2913.44,0,2
6679,MA_MCMONAGLE,2913.46,1,323
6680,MA_MCMONAGLE,2913.47,0,34
6681,MA_MCMONAGLE,2913.48,0,39
6682,MA_MCMONAGLE,2913.49,2,908
6683,MA_MCMONAGLE,2913.51,14,3905
6684,MA_MCMONAGLE,2915.02,0,25
6685,MA_MCMONAGLE,2917.01,0,24
6686,MA_MCMONAGLE,2917.02,0,55
6687,MA_MCMONAGLE,2917.11,0,150
6688,MA_MCMONAGLE,2917.21,1,504
6689,MA_MCMONAGLE,2917.211,0,0
6690,MA_MCMONAGLE,2917.31,0,97
6691,MA_MCMONAGLE,2919.01,0,0
6692,MA_MCMONAGLE,2919.10,0,0
6693,MA_MCMONAGLE,2919.22,10,2274
6694,MA_MCMONAGLE,2919.21,2,1023
6695,MA_MCMONAGLE,2919.23,0,42
6696,MA_MCMONAGLE,2919.25,21,7190
6697,MA_MCMONAGLE,2919.27,1,423
6698,MA_MCMONAGLE,2921.02,1,43
6699,MA_MCMONAGLE,2921.03,0,66
6700,MA_MCMONAGLE,2921.04,2,672
6701,MA_MCMONAGLE,2921.11,1,8
6702,MA_MCMONAGLE,2921.12,0,1916
6703,MA_MCMONAGLE,2921.31,3,1161
6704,MA_MCMONAGLE,2921.32,1,192
6705,MA_MCMONAGLE,2921.33,5,2511
6706,MA_MCMONAGLE,2921.34,11,1760
6707,MA_MCMONAGLE,2921.36,1,514
6708,MA_MCMONAGLE,2921.38,1,263
6709,MA_MCMONAGLE,2921.41,0,31
6710,MA_MCMONAGLE,2921.44,0,2
6711,MA_MCMONAGLE,2921.45,0,2
6712,MA_MCMONAGLE,2923.01,1,18
6713,MA_MCMONAGLE,2923.02,0,2
6714,MA_MCMONAGLE,2923.12,16,4548
6715,MA_MCMONAGLE,2923.13,24,4605
6716,MA_MCMONAGLE,2923.15,1,170
6717,MA_MCMONAGLE,2923.20,0,150
6718,MA_MCMONAGLE,2923.24,17,8509
6719,MA_MCMONAGLE,2923.32,0,14
6720,MA_MCMONAGLE,2923.42,0,53
6721,MA_MCMONAGLE,2925.03,12,8016
6722,MA_MCMONAGLE,2925.04,0,158
6723,MA_MCMONAGLE,2925.06,0,0
6724,MA_MCMONAGLE,2925.11,25,14050
6725,MA_MCMONAGLE,2925.23,0,263
6726,MA_MCMONAGLE,2927.01,0,29
6727,MA_MCMONAGLE,2927.03,0,0
6728,MA_MCMONAGLE,2927.12,0,29
6729,MA_MCMONAGLE,2950.06,1,755
6730,MA_MCMONAGLE,2963.24,0,2
6731,R_REINBOLD,2903.02,0,812
6732,R_REINBOLD,2903.03,0,45
6733,R_REINBOLD,2903.04,0,183
6734,R_REINBOLD,2903.041,0,17
6735,R_REINBOLD,2903.05,0,5
6736,R_REINBOLD,2903.06,0,99
6737,R_REINBOLD,2903.08,0,367
6738,R_REINBOLD,2903.09,0,0
6739,R_REINBOLD,2903.11,0,6639
6740,R_REINBOLD,2903.13,0,3694
6741,R_REINBOLD,2903.21,1,2701
6742,R_REINBOLD,2905.01,1,4582
6743,R_REINBOLD,2905.02,0,1706
6744,R_REINBOLD,2950.05,0,944
6745,R_REINBOLD,2907.02,1,1561
6746,R_REINBOLD,2907.03,0,425
6747,R_REINBOLD,2907.04,0,430
6748,R_REINBOLD,2907.05,1,1253
6749,R_REINBOLD,2907.06,0,91
6750,R_REINBOLD,2907.07,0,187
6751,R_REINBOLD,2907.08,0,17
6752,R_REINBOLD,2907.09,0,51
6753,R_REINBOLD,2907.19,0,1
6754,R_REINBOLD,2907.21,0,38
6755,R_REINBOLD,2907.22,0,57
6756,R_REINBOLD,2907.31,0,164
6757,R_REINBOLD,2907.311,0,1
6758,R_REINBOLD,2907.32,0,304
6759,R_REINBOLD,2907.321,0,7
6760,R_REINBOLD,2907.322,0,249
6761,R_REINBOLD,2907.323,0,217
6762,R_REINBOLD,2909.02,0,196
6763,R_REINBOLD,2909.03,0,135
6764,R_REINBOLD,2909.04,0,1082
6765,R_REINBOLD,2909.05,0,1585
6766,R_REINBOLD,2909.06,0,2885
6767,R_REINBOLD,2909.09,0,4
6768,R_REINBOLD,2909.22,0,0
6769,R_REINBOLD,2909.23,0,6
6770,R_REINBOLD,2909.24,0,1
6771,R_REINBOLD,2909.26,0,0
6772,R_REINBOLD,2909.27,0,1
6773,R_REINBOLD,2913.02,0,11775
6774,R_REINBOLD,2913.03,0,759
6775,R_REINBOLD,2911.01,1,1999
6776,R_REINBOLD,2911.02,0,2966
6777,R_REINBOLD,2911.11,0,1355
6778,R_REINBOLD,2911.12,0,4536
6779,R_REINBOLD,2911.13,0,1953
6780,R_REINBOLD,2913.07,0,0
6781,R_REINBOLD,2913.04,0,107
6782,R_REINBOLD,2903.11,0,6639
6783,R_REINBOLD,2903.12,0,1765
6784,R_REINBOLD,2911.21,0,459
6785,R_REINBOLD,2913.05,0,318
6786,R_REINBOLD,2903.13,0,3694
6787,R_REINBOLD,2903.21,1,2701
6788,R_REINBOLD,2903.211,1,759
6789,R_REINBOLD,2903.31,0,0
6790,R_REINBOLD,2903.32,0,0
6791,R_REINBOLD,4511.19,0,0
6792,R_REINBOLD,2905.11,0,35
6793,R_REINBOLD,2905.32,0,10
6794,R_REINBOLD,2907.09,0,51
6795,R_REINBOLD,2909.02,0,196
6796,R_REINBOLD,2919.21,0,1023
6797,R_REINBOLD,2913.11,0,334
6798,R_REINBOLD,2913.21,0,837
6799,R_REINBOLD,2913.30,0,0
6800,R_REINBOLD,2913.31,0,1804
6801,R_REINBOLD,2913.40,0,4
6802,R_REINBOLD,2913.401,0,1
6803,R_REINBOLD,2913.42,1,1020
6804,R_REINBOLD,2913.421,0,0
6805,R_REINBOLD,2913.44,0,2
6806,R_REINBOLD,2913.46,0,323
6807,R_REINBOLD,2913.47,0,34
6808,R_REINBOLD,2913.48,0,39
6809,R_REINBOLD,2913.49,0,908
6810,R_REINBOLD,2913.51,2,3905
6811,R_REINBOLD,2915.02,0,25
6812,R_REINBOLD,2917.01,0,24
6813,R_REINBOLD,2917.02,0,55
6814,R_REINBOLD,2917.11,0,150
6815,R_REINBOLD,2917.21,1,504
6816,R_REINBOLD,2917.211,0,0
6817,R_REINBOLD,2917.31,0,97
6818,R_REINBOLD,2919.01,0,0
6819,R_REINBOLD,2919.10,0,0
6820,R_REINBOLD,2919.22,0,2274
6821,R_REINBOLD,2919.21,0,1023
6822,R_REINBOLD,2919.23,0,42
6823,R_REINBOLD,2919.25,0,7190
6824,R_REINBOLD,2919.27,0,423
6825,R_REINBOLD,2921.02,1,43
6826,R_REINBOLD,2921.03,1,66
6827,R_REINBOLD,2921.04,1,672
6828,R_REINBOLD,2921.11,0,8
6829,R_REINBOLD,2921.12,1,1916
6830,R_REINBOLD,2921.31,0,1161
6831,R_REINBOLD,2921.32,1,192
6832,R_REINBOLD,2921.33,1,2511
6833,R_REINBOLD,2921.34,0,1760
6834,R_REINBOLD,2921.36,0,514
6835,R_REINBOLD,2921.38,0,263
6836,R_REINBOLD,2921.41,1,31
6837,R_REINBOLD,2921.44,0,2
6838,R_REINBOLD,2921.45,0,2
6839,R_REINBOLD,2923.01,0,18
6840,R_REINBOLD,2923.02,0,2
6841,R_REINBOLD,2923.12,0,4548
6842,R_REINBOLD,2923.13,0,4605
6843,R_REINBOLD,2923.15,0,170
6844,R_REINBOLD,2923.20,0,150
6845,R_REINBOLD,2923.24,1,8509
6846,R_REINBOLD,2923.32,0,14
6847,R_REINBOLD,2923.42,0,53
6848,R_REINBOLD,2925.03,0,8016
6849,R_REINBOLD,2925.04,0,158
6850,R_REINBOLD,2925.06,0,0
6851,R_REINBOLD,2925.11,0,14050
6852,R_REINBOLD,2925.23,0,263
6853,R_REINBOLD,2927.01,0,29
6854,R_REINBOLD,2927.03,0,0
6855,R_REINBOLD,2927.12,0,29
6856,R_REINBOLD,2950.06,0,755
6857,R_REINBOLD,2963.24,0,2
6858,LJ_GREENE,2903.02,0,812
6859,LJ_GREENE,2903.03,0,45
6860,LJ_GREENE,2903.04,0,183
6861,LJ_GREENE,2903.041,0,17
6862,LJ_GREENE,2903.05,0,5
6863,LJ_GREENE,2903.06,0,99
6864,LJ_GREENE,2903.08,0,367
6865,LJ_GREENE,2903.09,0,0
6866,LJ_GREENE,2903.11,0,6639
6867,LJ_GREENE,2903.13,0,3694
6868,LJ_GREENE,2903.21,0,2701
6869,LJ_GREENE,2905.01,0,4582
6870,LJ_GREENE,2905.02,0,1706
6871,LJ_GREENE,2950.05,0,944
6872,LJ_GREENE,2907.02,0,1561
6873,LJ_GREENE,2907.03,0,425
6874,LJ_GREENE,2907.04,0,430
6875,LJ_GREENE,2907.05,0,1253
6876,LJ_GREENE,2907.06,0,91
6877,LJ_GREENE,2907.07,0,187
6878,LJ_GREENE,2907.08,0,17
6879,LJ_GREENE,2907.09,0,51
6880,LJ_GREENE,2907.19,0,1
6881,LJ_GREENE,2907.21,0,38
6882,LJ_GREENE,2907.22,0,57
6883,LJ_GREENE,2907.31,0,164
6884,LJ_GREENE,2907.311,0,1
6885,LJ_GREENE,2907.32,0,304
6886,LJ_GREENE,2907.321,0,7
6887,LJ_GREENE,2907.322,0,249
6888,LJ_GREENE,2907.323,0,217
6889,LJ_GREENE,2909.02,0,196
6890,LJ_GREENE,2909.03,0,135
6891,LJ_GREENE,2909.04,0,1082
6892,LJ_GREENE,2909.05,0,1585
6893,LJ_GREENE,2909.06,0,2885
6894,LJ_GREENE,2909.09,0,4
6895,LJ_GREENE,2909.22,0,0
6896,LJ_GREENE,2909.23,0,6
6897,LJ_GREENE,2909.24,0,1
6898,LJ_GREENE,2909.26,0,0
6899,LJ_GREENE,2909.27,0,1
6900,LJ_GREENE,2913.02,0,11775
6901,LJ_GREENE,2913.03,0,759
6902,LJ_GREENE,2911.01,0,1999
6903,LJ_GREENE,2911.02,0,2966
6904,LJ_GREENE,2911.11,0,1355
6905,LJ_GREENE,2911.12,0,4536
6906,LJ_GREENE,2911.13,0,1953
6907,LJ_GREENE,2913.07,0,0
6908,LJ_GREENE,2913.04,0,107
6909,LJ_GREENE,2903.11,0,6639
6910,LJ_GREENE,2903.12,0,1765
6911,LJ_GREENE,2911.21,0,459
6912,LJ_GREENE,2913.05,0,318
6913,LJ_GREENE,2903.13,0,3694
6914,LJ_GREENE,2903.21,0,2701
6915,LJ_GREENE,2903.211,0,759
6916,LJ_GREENE,2903.31,0,0
6917,LJ_GREENE,2903.32,0,0
6918,LJ_GREENE,4511.19,0,0
6919,LJ_GREENE,2905.11,0,35
6920,LJ_GREENE,2905.32,0,10
6921,LJ_GREENE,2907.09,0,51
6922,LJ_GREENE,2909.02,0,196
6923,LJ_GREENE,2919.21,0,1023
6924,LJ_GREENE,2913.11,0,334
6925,LJ_GREENE,2913.21,0,837
6926,LJ_GREENE,2913.30,0,0
6927,LJ_GREENE,2913.31,1,1804
6928,LJ_GREENE,2913.40,0,4
6929,LJ_GREENE,2913.401,0,1
6930,LJ_GREENE,2913.42,0,1020
6931,LJ_GREENE,2913.421,0,0
6932,LJ_GREENE,2913.44,0,2
6933,LJ_GREENE,2913.46,0,323
6934,LJ_GREENE,2913.47,0,34
6935,LJ_GREENE,2913.48,0,39
6936,LJ_GREENE,2913.49,0,908
6937,LJ_GREENE,2913.51,1,3905
6938,LJ_GREENE,2915.02,0,25
6939,LJ_GREENE,2917.01,0,24
6940,LJ_GREENE,2917.02,0,55
6941,LJ_GREENE,2917.11,0,150
6942,LJ_GREENE,2917.21,0,504
6943,LJ_GREENE,2917.211,0,0
6944,LJ_GREENE,2917.31,0,97
6945,LJ_GREENE,2919.01,0,0
6946,LJ_GREENE,2919.10,0,0
6947,LJ_GREENE,2919.22,0,2274
6948,LJ_GREENE,2919.21,0,1023
6949,LJ_GREENE,2919.23,0,42
6950,LJ_GREENE,2919.25,0,7190
6951,LJ_GREENE,2919.27,0,423
6952,LJ_GREENE,2921.02,0,43
6953,LJ_GREENE,2921.03,0,66
6954,LJ_GREENE,2921.04,0,672
6955,LJ_GREENE,2921.11,0,8
6956,LJ_GREENE,2921.12,0,1916
6957,LJ_GREENE,2921.31,0,1161
6958,LJ_GREENE,2921.32,0,192
6959,LJ_GREENE,2921.33,0,2511
6960,LJ_GREENE,2921.34,0,1760
6961,LJ_GREENE,2921.36,0,514
6962,LJ_GREENE,2921.38,0,263
6963,LJ_GREENE,2921.41,0,31
6964,LJ_GREENE,2921.44,0,2
6965,LJ_GREENE,2921.45,0,2
6966,LJ_GREENE,2923.01,0,18
6967,LJ_GREENE,2923.02,0,2
6968,LJ_GREENE,2923.12,0,4548
6969,LJ_GREENE,2923.13,0,4605
6970,LJ_GREENE,2923.15,0,170
6971,LJ_GREENE,2923.20,0,150
6972,LJ_GREENE,2923.24,0,8509
6973,LJ_GREENE,2923.32,0,14
6974,LJ_GREENE,2923.42,0,53
6975,LJ_GREENE,2925.03,0,8016
6976,LJ_GREENE,2925.04,0,158
6977,LJ_GREENE,2925.06,0,0
6978,LJ_GREENE,2925.11,2,14050
6979,LJ_GREENE,2925.23,0,263
6980,LJ_GREENE,2927.01,0,29
6981,LJ_GREENE,2927.03,0,0
6982,LJ_GREENE,2927.12,0,29
6983,LJ_GREENE,2950.06,0,755
6984,LJ_GREENE,2963.24,0,2
6985,DM_TURNER,2903.02,0,812
6986,DM_TURNER,2903.03,0,45
6987,DM_TURNER,2903.04,0,183
6988,DM_TURNER,2903.041,0,17
6989,DM_TURNER,2903.05,0,5
6990,DM_TURNER,2903.06,0,99
6991,DM_TURNER,2903.08,0,367
6992,DM_TURNER,2903.09,0,0
6993,DM_TURNER,2903.11,1,6639
6994,DM_TURNER,2903.13,0,3694
6995,DM_TURNER,2903.21,1,2701
6996,DM_TURNER,2905.01,1,4582
6997,DM_TURNER,2905.02,1,1706
6998,DM_TURNER,2950.05,0,944
6999,DM_TURNER,2907.02,2,1561
7000,DM_TURNER,2907.03,1,425
7001,DM_TURNER,2907.04,0,430
7002,DM_TURNER,2907.05,0,1253
7003,DM_TURNER,2907.06,0,91
7004,DM_TURNER,2907.07,0,187
7005,DM_TURNER,2907.08,0,17
7006,DM_TURNER,2907.09,0,51
7007,DM_TURNER,2907.19,0,1
7008,DM_TURNER,2907.21,0,38
7009,DM_TURNER,2907.22,0,57
7010,DM_TURNER,2907.31,0,164
7011,DM_TURNER,2907.311,0,1
7012,DM_TURNER,2907.32,0,304
7013,DM_TURNER,2907.321,0,7
7014,DM_TURNER,2907.322,0,249
7015,DM_TURNER,2907.323,0,217
7016,DM_TURNER,2909.02,0,196
7017,DM_TURNER,2909.03,0,135
7018,DM_TURNER,2909.04,0,1082
7019,DM_TURNER,2909.05,0,1585
7020,DM_TURNER,2909.06,1,2885
7021,DM_TURNER,2909.09,0,4
7022,DM_TURNER,2909.22,0,0
7023,DM_TURNER,2909.23,0,6
7024,DM_TURNER,2909.24,0,1
7025,DM_TURNER,2909.26,0,0
7026,DM_TURNER,2909.27,0,1
7027,DM_TURNER,2913.02,7,11775
7028,DM_TURNER,2913.03,0,759
7029,DM_TURNER,2911.01,0,1999
7030,DM_TURNER,2911.02,0,2966
7031,DM_TURNER,2911.11,0,1355
7032,DM_TURNER,2911.12,2,4536
7033,DM_TURNER,2911.13,1,1953
7034,DM_TURNER,2913.07,0,0
7035,DM_TURNER,2913.04,0,107
7036,DM_TURNER,2903.11,1,6639
7037,DM_TURNER,2903.12,1,1765
7038,DM_TURNER,2911.21,0,459
7039,DM_TURNER,2913.05,2,318
7040,DM_TURNER,2903.13,0,3694
7041,DM_TURNER,2903.21,1,2701
7042,DM_TURNER,2903.211,1,759
7043,DM_TURNER,2903.31,0,0
